latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-18.68944,137.60269,332.71,1.01,1.01,2025-10-24,06:01,A,58,6.1NRT,316.22,11.78,D
-19.61498,130.57367,339.23,2.16,1.43,2025-10-24,06:01,A,83,6.1NRT,311.27,62.23,D
-17.71805,143.36353,327.1,2.25,1.45,2025-10-24,06:01,A,70,6.1NRT,307.7,33.21,D
-17.78996,142.96935,325.04,2.09,1.41,2025-10-24,06:01,A,28,6.1NRT,306.56,25.14,D
-19.29909,133.12181,334.67,1.4,1.17,2025-10-24,06:01,A,52,6.1NRT,318.22,18.21,D
-17.77419,142.98601,326.63,2.1,1.41,2025-10-24,06:01,A,66,6.1NRT,306.12,31.49,D
-19.28877,133.12036,332.38,1.4,1.17,2025-10-24,06:01,A,43,6.1NRT,317.08,14.25,D
-17.56204,143.98132,330.14,2.53,1.53,2025-10-24,06:01,A,59,6.1NRT,308.46,49.31,D
-17.54868,143.97874,336.18,2.53,1.53,2025-10-24,06:01,A,83,6.1NRT,308.75,82.78,D
-19.26261,133.07695,334.85,1.41,1.17,2025-10-24,06:01,A,69,6.1NRT,316.67,19.45,D
-19.32869,132.53102,337.25,1.54,1.22,2025-10-24,06:01,A,79,6.1NRT,315.32,34.58,D
-19.56067,130.48529,334.85,2.19,1.44,2025-10-24,06:01,A,62,6.1NRT,312.35,38.71,D
-17.56823,143.97751,327.97,2.53,1.53,2025-10-24,06:01,A,61,6.1NRT,307.67,41.89,D
-19.32419,132.53946,336.99,1.53,1.22,2025-10-24,06:01,A,79,6.1NRT,314.4,33.83,D
-17.5507,143.99762,326.3,2.54,1.53,2025-10-24,06:01,A,52,6.1NRT,308.85,32.92,D
-17.5549,143.97476,337.29,2.53,1.53,2025-10-24,06:01,A,84,6.1NRT,308.96,93.63,D
-19.55599,130.52061,329.94,2.18,1.43,2025-10-24,06:01,A,29,6.1NRT,312.14,25.18,D
-19.56064,130.4801,333.65,2.19,1.44,2025-10-24,06:01,A,70,6.1NRT,312.66,38.27,D
-17.70288,143.08633,323.63,2.15,1.42,2025-10-24,06:01,A,55,6.1NRT,305.75,23.27,D
-17.70638,143.06683,322.44,2.14,1.42,2025-10-24,06:01,A,51,6.1NRT,304.7,20.77,D
-19.23578,133.06761,336.26,1.41,1.17,2025-10-24,06:01,A,20,6.1NRT,316.34,21.67,D
-17.69048,143.08374,338.87,2.15,1.42,2025-10-24,06:01,A,85,6.1NRT,306.09,83.58,D
-17.69401,143.06424,326.57,2.14,1.42,2025-10-24,06:01,A,57,6.1NRT,305.51,32.82,D
-17.9419,141.66191,324.44,1.66,1.27,2025-10-24,06:01,A,30,6.1NRT,302.44,17.65,D
-17.9575,141.57156,327.21,1.64,1.26,2025-10-24,06:01,A,66,6.1NRT,302.02,26.24,D
-17.66736,143.14008,328.96,2.17,1.43,2025-10-24,06:01,A,73,6.1NRT,307.14,39.34,D
-17.67096,143.12029,327.17,2.16,1.43,2025-10-24,06:01,A,56,6.1NRT,306.37,30.94,D
-17.67453,143.10069,326.93,2.15,1.43,2025-10-24,06:01,A,41,6.1NRT,306.11,30.3,D
-17.95933,141.49521,337.59,1.62,1.25,2025-10-24,06:01,A,83,6.1NRT,303.28,53.47,D
-19.37067,131.79301,341.27,1.74,1.29,2025-10-24,06:01,A,71,6.1NRT,303.67,74.64,D
-19.27207,132.51811,333.47,1.54,1.22,2025-10-24,06:01,A,60,6.1NRT,313.09,24.27,D
-19.36308,131.75919,347.38,1.75,1.3,2025-10-24,06:01,A,91,6.1NRT,305.91,100.81,D
-17.90598,141.67068,342.02,1.67,1.27,2025-10-24,06:01,A,87,6.1NRT,304.47,65.17,D
-19.19603,133.04866,332.86,1.41,1.18,2025-10-24,06:01,A,40,6.1NRT,311.97,22.92,D
-19.35165,131.75764,336.74,1.75,1.3,2025-10-24,06:01,A,69,6.1NRT,306.37,57.15,D
-17.88407,141.72968,332.57,1.68,1.28,2025-10-24,06:01,A,70,6.1NRT,307.82,30.89,D
-17.88678,141.71434,337.8,1.68,1.27,2025-10-24,06:01,A,82,6.1NRT,306.99,47.22,D
-19.25222,132.50104,337.5,1.54,1.22,2025-10-24,06:01,A,80,6.1NRT,315.21,34.32,D
-17.87564,141.7122,331.05,1.68,1.27,2025-10-24,06:01,A,55,6.1NRT,307.97,23.72,D
-17.884,141.72284,334.21,1.68,1.28,2025-10-24,06:01,A,79,6.1NRT,307.79,34.01,D
-17.88661,141.70747,329.32,1.68,1.27,2025-10-24,06:01,A,38,6.1NRT,306.3,18.6,D
-19.24691,132.50815,335.83,1.54,1.22,2025-10-24,06:01,A,72,6.1NRT,314.28,29.5,D
-17.77582,142.21567,331.7,1.84,1.33,2025-10-24,06:01,A,76,6.1NRT,308.06,34.61,D
-19.21458,132.50375,341.31,1.54,1.22,2025-10-24,06:01,A,85,6.1NRT,315.24,44.29,D
-19.28257,131.95177,379.03,1.68,1.28,2025-10-24,06:01,A,100,6.1NRT,309.1,290.51,D
-19.28448,131.93611,350.24,1.69,1.28,2025-10-24,06:01,A,70,6.1NRT,312.43,103.16,D
-19.31546,131.68002,396.7,1.77,1.3,2025-10-24,06:01,A,100,6.1NRT,310.75,504.64,D
-19.31744,131.66357,353.84,1.77,1.3,2025-10-24,06:01,A,71,6.1NRT,312.08,132.15,D
-18.52225,137.48576,333.04,1.01,1.01,2025-10-24,06:01,A,64,6.1NRT,315.94,11.02,D
-19.27322,131.9346,340.73,1.69,1.28,2025-10-24,06:01,A,57,6.1NRT,310.69,48.56,D
-19.27511,131.9189,358.96,1.69,1.28,2025-10-24,06:01,A,99,6.1NRT,315.94,130.8,D
-19.30398,131.67842,344.18,1.77,1.3,2025-10-24,06:01,A,74,6.1NRT,302.49,80.9,D
-18.51343,137.48428,332.42,1.01,1.01,2025-10-24,06:01,A,57,6.1NRT,316,9.78,D
-19.26761,131.88589,337.25,1.7,1.28,2025-10-24,06:01,A,40,6.1NRT,313.83,31.64,D
-19.1715,132.4977,333.56,1.54,1.22,2025-10-24,06:01,A,30,6.1NRT,312.17,22.29,D
-19.23574,131.96135,337.71,1.68,1.27,2025-10-24,06:01,A,81,6.1NRT,314.01,42.58,D
-19.23943,131.93007,350.72,1.69,1.28,2025-10-24,06:01,A,94,6.1NRT,312.9,91.71,D
-19.15335,132.46628,341.04,1.54,1.22,2025-10-24,06:01,A,84,6.1NRT,314.53,42.77,D
-19.15081,132.46066,338.09,1.54,1.22,2025-10-24,06:01,A,81,6.1NRT,314.39,33.93,D
-19.14361,132.4305,338.66,1.55,1.23,2025-10-24,06:01,A,82,6.1NRT,313.87,34.79,D
-19.14542,132.41605,333.7,1.55,1.23,2025-10-24,06:01,A,75,6.1NRT,316.31,20.38,D
-17.78804,141.4805,325.48,1.62,1.25,2025-10-24,06:01,A,57,6.1NRT,300.46,17.92,D
-17.77707,141.47842,324.95,1.62,1.25,2025-10-24,06:01,A,59,6.1NRT,302.09,17.63,D
-19.13801,132.20616,331.7,1.61,1.25,2025-10-24,06:01,A,53,6.1NRT,313.73,15.33,D
-19.13982,132.19127,331.35,1.61,1.25,2025-10-24,06:01,A,42,6.1NRT,314.79,15.86,D
-17.14161,144.88232,323.23,3.03,1.66,2025-10-24,06:01,A,20,6.1NRT,304.74,36.08,D
-18.44839,136.67554,337.54,1,1,2025-10-24,06:01,A,74,6.1NRT,316.32,14.5,D
-18.39775,136.95972,348.42,1,1,2025-10-24,06:01,A,91,6.1NRT,317.46,35.6,D
-18.39911,136.9505,333.89,1,1,2025-10-24,06:01,A,40,6.1NRT,318.16,10.21,D
-18.43826,136.68333,334.26,1,1,2025-10-24,06:01,A,74,6.1NRT,317.76,10.18,D
-18.4396,136.6741,337.38,1,1,2025-10-24,06:01,A,79,6.1NRT,318.03,15.17,D
-18.98978,132.57529,339.03,1.51,1.21,2025-10-24,06:01,A,55,6.1NRT,316.35,44.14,D
-18.39032,136.94907,333.19,1,1,2025-10-24,06:01,A,41,6.1NRT,316.64,9.91,D
-17.02426,144.85001,322.57,3.03,1.66,2025-10-24,06:01,A,56,6.1NRT,305.52,33.13,D
-18.41261,136.73576,333.56,1,1,2025-10-24,06:01,A,72,6.1NRT,316.99,10.54,D
-18.39843,136.77118,343.35,1,1,2025-10-24,06:01,A,86,6.1NRT,318.38,25.03,D
-18.39978,136.76196,347.9,1,1,2025-10-24,06:01,A,91,6.1NRT,316.71,33.71,D
-18.40221,136.67172,342.06,1,1,2025-10-24,06:01,A,79,6.1NRT,319.07,22.22,D
-18.38804,136.70715,333.52,1,1,2025-10-24,06:01,A,13,6.1NRT,319,8.45,D
-18.39134,136.62279,334.35,1,1,2025-10-24,06:01,A,62,6.1NRT,317.14,12.19,D
-18.39268,136.61356,331.45,1,1,2025-10-24,06:01,A,26,6.1NRT,315.93,9.08,D
-18.94353,132.56369,372.6,1.51,1.21,2025-10-24,06:01,A,100,6.1NRT,314.64,192.15,D
-18.94529,132.5497,357.09,1.51,1.21,2025-10-24,06:01,A,98,6.1NRT,315.97,107.31,D
-18.37449,136.67665,339.75,1,1,2025-10-24,06:01,A,66,6.1NRT,319.87,13.46,D
-18.93284,132.56223,379.91,1.51,1.21,2025-10-24,06:01,A,100,6.1NRT,315.78,243.6,D
-18.9346,132.54826,357.74,1.51,1.21,2025-10-24,06:01,A,98,6.1NRT,317.36,110.38,D
-17.01017,144.75885,331.99,2.99,1.64,2025-10-24,06:01,A,78,6.1NRT,307.59,84.01,D
-17.01508,144.73294,329.63,2.97,1.64,2025-10-24,06:01,A,68,6.1NRT,305.56,69.4,D
-18.37241,136.62915,334.94,1,1,2025-10-24,06:01,A,69,6.1NRT,317.6,11.16,D
-16.99078,144.78252,334.12,3,1.65,2025-10-24,06:01,A,80,6.1NRT,307.11,99.13,D
-16.99589,144.75574,333.04,2.99,1.64,2025-10-24,06:01,A,79,6.1NRT,306.63,94.64,D
-18.33602,136.75525,333.47,1,1,2025-10-24,06:01,A,72,6.1NRT,318.96,8.07,D
-18.34946,136.66315,339.63,1,1,2025-10-24,06:01,A,51,6.1NRT,321.75,14.32,D
-18.3508,136.65393,337.04,1,1,2025-10-24,06:01,A,44,6.1NRT,318.57,10.75,D
-18.34067,136.66171,344.35,1,1,2025-10-24,06:01,A,88,6.1NRT,321.77,23.05,D
-17.13093,143.74622,327.82,2.48,1.52,2025-10-24,06:01,A,63,6.1NRT,307.61,41.7,D
-17.13516,143.72394,333.37,2.47,1.51,2025-10-24,06:01,A,79,6.1NRT,307.06,67.61,D
-17.13451,143.73965,332.14,2.48,1.52,2025-10-24,06:01,A,78,6.1NRT,307.72,64.46,D
-17.13858,143.71732,323.81,2.47,1.51,2025-10-24,06:01,A,57,6.1NRT,306.95,25.73,D
-16.81053,145.39458,320.9,3.37,1.73,2025-10-24,06:01,A,36,6.1NRT,302.59,58.07,D
-17.12945,143.6924,327.11,2.46,1.51,2025-10-24,06:01,A,69,6.1NRT,306.55,38.63,D
-17.09148,143.82433,326,2.52,1.53,2025-10-24,06:01,A,67,6.1NRT,306.76,37.94,D
-18.74234,133.25261,333.09,1.35,1.15,2025-10-24,06:01,A,65,6.1NRT,313.77,21.44,D
-18.71416,133.3118,339.31,1.34,1.15,2025-10-24,06:01,A,70,6.1NRT,310.77,33.37,D
-18.7025,133.32271,333.52,1.33,1.14,2025-10-24,06:01,A,18,6.1NRT,312.03,18.5,D
-18.71348,133.23586,330.09,1.35,1.15,2025-10-24,06:01,A,55,6.1NRT,312.21,14.31,D
-18.70021,133.25929,337.42,1.35,1.15,2025-10-24,06:01,A,73,6.1NRT,313.67,26.07,D
-16.74379,145.25682,334.03,3.3,1.72,2025-10-24,06:01,A,81,6.1NRT,303.56,140.11,D
-18.68697,133.2827,331.1,1.34,1.15,2025-10-24,06:01,A,54,6.1NRT,311.92,12.12,D
-18.68852,133.27028,338.83,1.34,1.15,2025-10-24,06:01,A,82,6.1NRT,311.63,30.46,D
-18.69008,133.25786,363.09,1.35,1.15,2025-10-24,06:01,A,100,6.1NRT,312.48,113.4,D
-18.68906,133.27745,332.9,1.34,1.15,2025-10-24,06:01,A,55,6.1NRT,312.06,18.5,D
-18.69069,133.26505,351.17,1.34,1.15,2025-10-24,06:01,A,94,6.1NRT,312.73,68.43,D
-18.69232,133.25264,344.95,1.35,1.15,2025-10-24,06:01,A,89,6.1NRT,312.54,50.16,D
-17.29277,142.33849,323.77,1.92,1.35,2025-10-24,06:01,A,25,6.1NRT,308.44,16.56,D
-16.74662,145.25238,330.04,3.3,1.72,2025-10-24,06:01,A,75,6.1NRT,303.38,106.03,D
-16.72606,145.27859,327.01,3.32,1.72,2025-10-24,06:01,A,63,6.1NRT,303.33,84.81,D
-16.71119,145.27501,324.15,3.32,1.72,2025-10-24,06:01,A,44,6.1NRT,303.02,68.93,D
-18.64963,133.18306,360.91,1.36,1.15,2025-10-24,06:01,A,100,6.1NRT,312.42,110.39,D
-18.63787,133.19408,342.43,1.36,1.15,2025-10-24,06:01,A,87,6.1NRT,309.96,45.36,D
-18.63946,133.18158,337.42,1.36,1.15,2025-10-24,06:01,A,71,6.1NRT,313.07,32.13,D
-18.64907,133.10571,384.06,1.37,1.16,2025-10-24,06:01,A,100,6.1NRT,302.14,249.85,D
-18.63723,133.11699,382.53,1.37,1.16,2025-10-24,06:01,A,100,6.1NRT,313.52,231.9,D
-18.63883,133.10428,395.46,1.37,1.16,2025-10-24,06:01,A,100,6.1NRT,317.76,335.51,D
-18.62542,133.12831,366.47,1.37,1.16,2025-10-24,06:01,A,100,6.1NRT,311.53,135.34,D
-18.62701,133.11557,350.78,1.37,1.16,2025-10-24,06:01,A,93,6.1NRT,311.59,68.56,D
-18.58262,133.3873,333,1.32,1.14,2025-10-24,06:01,A,52,6.1NRT,313.23,16.64,D
-18.61364,133.13948,334.48,1.37,1.16,2025-10-24,06:01,A,57,6.1NRT,308.91,22.25,D
-18.61521,133.12685,333.37,1.37,1.16,2025-10-24,06:01,A,56,6.1NRT,310.35,19.81,D
-18.61562,133.13319,336.26,1.37,1.16,2025-10-24,06:01,A,40,6.1NRT,310.07,26.58,D
-16.93785,143.80415,324.27,2.53,1.53,2025-10-24,06:01,A,47,6.1NRT,308.97,26.99,D
-16.92451,143.80148,336.78,2.53,1.53,2025-10-24,06:01,A,83,6.1NRT,308.34,92.49,D
-16.92868,143.77867,329.52,2.52,1.53,2025-10-24,06:01,A,66,6.1NRT,308.86,49.21,D
-16.93287,143.75583,331.5,2.51,1.52,2025-10-24,06:01,A,76,6.1NRT,308.97,57.86,D
-16.91957,143.75319,358.68,2.51,1.52,2025-10-24,06:01,A,99,6.1NRT,308.96,261.65,D
-16.92374,143.73056,328.31,2.5,1.52,2025-10-24,06:01,A,59,6.1NRT,306.64,47.87,D
-16.87488,143.69757,324.09,2.49,1.52,2025-10-24,06:01,A,59,6.1NRT,305.52,38.17,D
-16.87908,143.67528,333.14,2.48,1.52,2025-10-24,06:01,A,79,6.1NRT,305.9,80.72,D
-16.88029,143.69383,327.76,2.49,1.52,2025-10-24,06:01,A,69,6.1NRT,305.57,53.48,D
-16.88432,143.67148,327.12,2.48,1.52,2025-10-24,06:01,A,68,6.1NRT,305.77,51.33,D
-16.82381,143.41014,324.16,2.37,1.49,2025-10-24,06:01,A,58,6.1NRT,306.47,31.06,D
-16.82784,143.38869,338.5,2.36,1.48,2025-10-24,06:01,A,85,6.1NRT,307.96,98.87,D
-16.82561,143.40302,331.79,2.37,1.49,2025-10-24,06:01,A,76,6.1NRT,306.95,64.05,D
-16.82947,143.38158,331.79,2.36,1.48,2025-10-24,06:01,A,76,6.1NRT,307.38,64.91,D
-16.81653,143.37897,378.41,2.36,1.48,2025-10-24,06:01,A,100,6.1NRT,309.89,470.26,D
-16.82036,143.35776,339.07,2.35,1.48,2025-10-24,06:01,A,85,6.1NRT,306.78,102.94,D
-16.78677,143.17809,326.59,2.28,1.46,2025-10-24,06:01,A,38,6.1NRT,308.79,31.3,D
-16.79056,143.15762,328.84,2.27,1.46,2025-10-24,06:01,A,61,6.1NRT,307.53,42.01,D
-16.77783,143.15511,341.61,2.27,1.46,2025-10-24,06:01,A,85,6.1NRT,309.05,99.65,D
-16.78163,143.13472,368.9,2.26,1.46,2025-10-24,06:01,A,100,6.1NRT,309.56,324.73,D
-16.77948,143.15041,351.53,2.27,1.46,2025-10-24,06:01,A,95,6.1NRT,309.32,166.05,D
-16.78313,143.12997,351.08,2.26,1.46,2025-10-24,06:01,A,94,6.1NRT,307.99,167.05,D
-16.76308,143.16837,360.58,2.28,1.46,2025-10-24,06:01,A,100,6.1NRT,310.45,235.16,D
-16.76676,143.14787,369.78,2.27,1.46,2025-10-24,06:01,A,100,6.1NRT,310.79,329.68,D
-16.77042,143.12746,339.79,2.26,1.46,2025-10-24,06:01,A,86,6.1NRT,306.14,96.14,D
-17.69237,137.35918,341.19,1.01,1.01,2025-10-24,06:01,A,86,6.1NRT,307.74,27.88,D
-17.69377,137.34988,350.87,1.01,1.01,2025-10-24,06:01,A,94,6.1NRT,309.22,45.95,D
-17.68493,137.3484,332.9,1.01,1.01,2025-10-24,06:01,A,75,6.1NRT,309.66,14.29,D
-18.21245,133.09018,330.85,1.36,1.15,2025-10-24,06:01,A,42,6.1NRT,311.98,14.49,D
-18.76053,128.25374,341.27,3.18,1.69,2025-10-24,06:01,A,84,6.1NRT,300.96,188.01,D
-18.74266,128.28125,359.97,3.16,1.68,2025-10-24,06:01,A,99,6.1NRT,303.96,401.99,D
-18.74563,128.25208,379.38,3.18,1.69,2025-10-24,06:01,A,100,6.1NRT,308.67,745.41,D
-18.7486,128.22279,334.67,3.19,1.69,2025-10-24,06:01,A,55,6.1NRT,304.05,125.71,D
-18.7278,128.2796,334.67,3.16,1.68,2025-10-24,06:01,A,60,6.1NRT,301,110.56,D
-18.73073,128.25041,342.32,3.18,1.69,2025-10-24,06:01,A,83,6.1NRT,307.54,178.2,D
-17.31693,139.05336,326.33,1.17,1.07,2025-10-24,06:01,A,34,6.1NRT,305.88,9.15,D
-18.71583,128.24876,344.6,3.18,1.69,2025-10-24,06:01,A,90,6.1NRT,306.54,185.95,D
-18.7433,128.27649,360.63,3.16,1.68,2025-10-24,06:01,A,100,6.1NRT,304.99,401.96,D
-18.74647,128.24733,364.92,3.18,1.69,2025-10-24,06:01,A,100,6.1NRT,308.07,465.88,D
-17.28774,139.08655,332.81,1.17,1.08,2025-10-24,06:01,A,76,6.1NRT,305.57,22.4,D
-17.28943,139.07585,328.87,1.17,1.08,2025-10-24,06:01,A,69,6.1NRT,305.11,15.73,D
-18.72843,128.27487,341.5,3.16,1.68,2025-10-24,06:01,A,86,6.1NRT,302.56,162.25,D
-18.73157,128.2457,341.76,3.18,1.69,2025-10-24,06:01,A,87,6.1NRT,308.21,165.15,D
-18.71356,128.27325,331.45,3.16,1.68,2025-10-24,06:01,A,56,6.1NRT,300.04,77.53,D
-18.71667,128.24408,339.27,3.18,1.69,2025-10-24,06:01,A,85,6.1NRT,307.01,139.11,D
-18.65105,128.14752,343.17,3.23,1.7,2025-10-24,06:01,A,88,6.1NRT,304.56,176.38,D
-18.65403,128.11777,340.54,3.25,1.7,2025-10-24,06:01,A,71,6.1NRT,305.81,173.03,D
-18.63605,128.14584,355.66,3.23,1.7,2025-10-24,06:01,A,97,6.1NRT,306.48,315.05,D
-18.639,128.11609,367.58,3.25,1.7,2025-10-24,06:01,A,100,6.1NRT,308.63,518.6,D
-16.51774,143.0648,332.95,2.26,1.46,2025-10-24,06:01,A,78,6.1NRT,310.55,46.86,D
-16.53274,142.98396,330.65,2.23,1.45,2025-10-24,06:01,A,51,6.1NRT,311.13,28.92,D
-16.53645,142.96391,336.48,2.22,1.44,2025-10-24,06:01,A,70,6.1NRT,312.94,59.55,D
-18.62106,128.14417,340.69,3.23,1.7,2025-10-24,06:01,A,86,6.1NRT,307,144.86,D
-18.62397,128.11441,360.14,3.25,1.7,2025-10-24,06:01,A,100,6.1NRT,308.03,391.58,D
-17.55568,136.71368,328.9,1,1,2025-10-24,06:01,A,61,6.1NRT,308.7,11.63,D
-18.65162,128.14069,350.24,3.23,1.7,2025-10-24,06:01,A,94,6.1NRT,304.6,251.42,D
-16.51767,143.0573,331.79,2.26,1.46,2025-10-24,06:01,A,76,6.1NRT,310.48,42.96,D
-16.53207,142.97633,336.65,2.23,1.45,2025-10-24,06:01,A,79,6.1NRT,311.49,60.17,D
-16.53563,142.95628,351.5,2.22,1.44,2025-10-24,06:01,A,95,6.1NRT,313.4,150.89,D
-18.63662,128.13905,366.19,3.23,1.7,2025-10-24,06:01,A,100,6.1NRT,307.21,477.1,D
-18.63978,128.10931,353.11,3.25,1.7,2025-10-24,06:01,A,96,6.1NRT,308.12,300.86,D
-16.50497,143.05478,331.15,2.26,1.46,2025-10-24,06:01,A,75,6.1NRT,309.07,42.98,D
-16.50861,143.03445,331.15,2.25,1.45,2025-10-24,06:01,A,70,6.1NRT,308.69,39.73,D
-16.51944,142.97386,333.37,2.23,1.45,2025-10-24,06:01,A,73,6.1NRT,310.18,47.1,D
-16.52302,142.95381,360.87,2.22,1.44,2025-10-24,06:01,A,100,6.1NRT,308.92,226.97,D
-18.62162,128.13741,350.84,3.23,1.7,2025-10-24,06:01,A,94,6.1NRT,307.41,259.71,D
-18.62474,128.10767,349.43,3.25,1.7,2025-10-24,06:01,A,93,6.1NRT,307.68,254.11,D
-17.2588,138.25439,324.86,1.08,1.04,2025-10-24,06:01,A,24,6.1NRT,305.4,8.99,D
-17.24816,138.2627,334.16,1.08,1.04,2025-10-24,06:01,A,71,6.1NRT,305.15,20.93,D
-17.23995,138.26567,326.19,1.08,1.04,2025-10-24,06:01,A,48,6.1NRT,305.11,9.91,D
-17.23085,138.26411,339.27,1.08,1.04,2025-10-24,06:01,A,85,6.1NRT,305.69,29.35,D
-17.23236,138.25426,347.28,1.08,1.04,2025-10-24,06:01,A,92,6.1NRT,306.24,44.35,D
-17.22175,138.26257,327.11,1.08,1.04,2025-10-24,06:01,A,36,6.1NRT,305.48,10.37,D
-17.22782,138.22318,325.97,1.08,1.04,2025-10-24,06:01,A,35,6.1NRT,306,8.57,D
-17.21265,138.26102,328.58,1.08,1.04,2025-10-24,06:01,A,67,6.1NRT,305.02,12.69,D
-17.22025,138.21179,332.04,1.07,1.03,2025-10-24,06:01,A,76,6.1NRT,305.82,17.11,D
-17.22176,138.20198,324.9,1.07,1.03,2025-10-24,06:01,A,29,6.1NRT,305.29,6.88,D
-17.19291,138.26776,328.3,1.08,1.04,2025-10-24,06:01,A,45,6.1NRT,306.49,11.56,D
-17.19445,138.2579,331.25,1.08,1.04,2025-10-24,06:01,A,71,6.1NRT,305.62,15.84,D
-17.16251,138.28285,326.93,1.08,1.04,2025-10-24,06:01,A,40,6.1NRT,305.85,10,D
-17.15185,138.29118,328.99,1.08,1.04,2025-10-24,06:01,A,64,6.1NRT,305.03,13.08,D
-17.75154,131.94255,336.91,1.6,1.25,2025-10-24,06:01,A,63,6.1NRT,309.99,33.49,D
-17.75052,131.93703,339.03,1.6,1.25,2025-10-24,06:01,A,47,6.1NRT,310.59,44.66,D
-17.75615,131.89268,332.81,1.62,1.25,2025-10-24,06:01,A,23,6.1NRT,311.94,20.61,D
-15.90583,143.81857,327.04,2.66,1.57,2025-10-24,06:01,A,64,6.1NRT,306.33,34.89,D
-15.8922,143.81575,325.52,2.66,1.57,2025-10-24,06:01,A,62,6.1NRT,307.06,29.76,D
-15.86046,143.83423,327.53,2.68,1.57,2025-10-24,06:01,A,62,6.1NRT,305.97,38.11,D
-15.86495,143.81006,326.07,2.66,1.57,2025-10-24,06:01,A,52,6.1NRT,305.45,29.81,D
-15.8468,143.83144,332.04,2.68,1.57,2025-10-24,06:01,A,77,6.1NRT,307.02,61.82,D
-15.83314,143.82863,328.83,2.68,1.57,2025-10-24,06:01,A,46,6.1NRT,308.26,43.91,D
-15.81949,143.82579,327.1,2.68,1.57,2025-10-24,06:01,A,47,6.1NRT,307.13,35.59,D
-15.85354,143.82545,327.02,2.68,1.57,2025-10-24,06:01,A,27,6.1NRT,306.15,33.88,D
-15.80818,143.84113,331.15,2.69,1.57,2025-10-24,06:01,A,27,6.1NRT,306.59,54.11,D
-15.78086,143.83528,338.74,2.69,1.57,2025-10-24,06:01,A,85,6.1NRT,306.07,107.25,D
-15.79301,143.61803,321.53,2.58,1.54,2025-10-24,06:01,A,37,6.1NRT,303.44,26.93,D
-15.73524,143.85114,329.73,2.7,1.57,2025-10-24,06:01,A,54,6.1NRT,304.96,56.99,D
-15.75298,143.68214,324.94,2.62,1.55,2025-10-24,06:01,A,48,6.1NRT,304.24,38.99,D
-15.84917,143.16882,334.03,2.38,1.49,2025-10-24,06:01,A,80,6.1NRT,307.65,61.46,D
-15.85313,143.14758,326.82,2.37,1.49,2025-10-24,06:01,A,68,6.1NRT,308.68,26.42,D
-15.73975,143.87231,328.65,2.71,1.58,2025-10-24,06:01,A,25,6.1NRT,305.42,48.75,D
-15.7606,143.67834,324.81,2.62,1.55,2025-10-24,06:01,A,63,6.1NRT,303.56,40.75,D
-15.85276,143.16425,337.04,2.38,1.49,2025-10-24,06:01,A,83,6.1NRT,308.42,78,D
-15.63167,143.71858,324.28,2.65,1.56,2025-10-24,06:01,A,46,6.1NRT,305.15,33.86,D
-15.69609,143.21523,334.21,2.42,1.5,2025-10-24,06:01,A,81,6.1NRT,305.28,73.36,D
-15.70003,143.19366,322.96,2.41,1.5,2025-10-24,06:01,A,33,6.1NRT,304.76,20.63,D
-15.67902,143.23433,331.7,2.43,1.5,2025-10-24,06:01,A,77,6.1NRT,306.42,62.86,D
-15.683,143.21271,342.02,2.42,1.5,2025-10-24,06:01,A,88,6.1NRT,306.07,118.5,D
-15.69487,143.14809,328.92,2.39,1.49,2025-10-24,06:01,A,59,6.1NRT,305.98,47.8,D
-15.69879,143.12675,357.84,2.38,1.49,2025-10-24,06:01,A,98,6.1NRT,307.05,236.93,D
-15.68187,143.14552,326.3,2.39,1.49,2025-10-24,06:01,A,57,6.1NRT,304.35,42.33,D
-15.72273,142.8517,327.12,2.26,1.46,2025-10-24,06:01,A,67,6.1NRT,306.71,35.21,D
-15.68344,143.23,334.3,2.43,1.5,2025-10-24,06:01,A,81,6.1NRT,306.63,75.82,D
-15.68725,143.20831,341.11,2.42,1.5,2025-10-24,06:01,A,88,6.1NRT,306.08,113.7,D
-15.69862,143.14362,328.69,2.39,1.49,2025-10-24,06:01,A,24,6.1NRT,306.08,47.44,D
-15.70237,143.12224,341.34,2.38,1.49,2025-10-24,06:01,A,88,6.1NRT,306,116.6,D
-15.68183,143.16248,325.57,2.4,1.49,2025-10-24,06:01,A,56,6.1NRT,305.04,39.25,D
-15.68562,143.14101,339.63,2.39,1.49,2025-10-24,06:01,A,86,6.1NRT,305.19,108.09,D
-15.68938,143.11972,328.84,2.38,1.49,2025-10-24,06:01,A,73,6.1NRT,303.9,53.85,D
-15.72427,142.84668,326.63,2.26,1.46,2025-10-24,06:01,A,69,6.1NRT,306.86,36.02,D
-15.62968,143.15228,322.55,2.4,1.49,2025-10-24,06:01,A,52,6.1NRT,306.99,25.26,D
-17.88128,126.95183,338.7,3.9,1.84,2025-10-24,06:01,A,80,6.1NRT,299.14,220.78,D
-17.52972,129.90266,336.04,2.27,1.46,2025-10-24,06:01,A,81,6.1NRT,309.65,68.12,D
-17.77808,127.07674,325.52,3.8,1.82,2025-10-24,06:01,A,35,6.1NRT,304.22,65.11,D
-17.78839,126.97245,328.61,3.87,1.83,2025-10-24,06:01,A,43,6.1NRT,303.44,85.23,D
-17.78081,126.96793,331.15,3.87,1.83,2025-10-24,06:01,A,71,6.1NRT,302.32,108.83,D
